id,bank_id,currency,status,api_version,failure_reason,failure_stage,customer_id,vertical,connectivity_type,amount_in_currency,country_id,createdat_ts,lastupdatedat_ts,initiated_at,executed_at,failed_at,authorizing_at,authorized_at,settled_at
0ad8d01e2339f71e2e562a8839cded1b2efb7370,b7308502f039e303a048625c725d4aea3380c2ac,CAD,Executed,v3,,,d292da2283043c07accb1086a004caaf05472d44,vertical 5,type 8,2.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-07-15 19:16:14.374166,2009-07-15 19:16:33.341572,2009-07-15 19:16:19.684513,2009-07-15 19:16:33.341572,,2009-07-15 19:16:16.814408,2009-07-15 19:16:31.320160,2009-07-15 19:16:33.341572
9c2980eda5575221ef5b8d106423ba87678a5634,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,9.28,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-09-20 10:10:12.007123,2008-09-20 10:10:42.088365,2008-09-20 10:10:17.936625,2008-09-20 10:10:42.088365,,2008-09-20 10:10:12.493502,2008-09-20 10:10:39.055236,
06c7169dd0fba9e44630b014e191f84474c7c97b,660054a4565377c6e43ff7709abf56d8494ba604,CAD,Executed,v3,,,02abfe216906d699a48d39d56b71327b294027cb,vertical 2,type 8,100.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-10-23 11:04:57.269719,2008-10-23 11:07:44.040055,2008-10-23 11:05:10.088613,2008-10-23 11:07:44.040055,,2008-10-23 11:04:59.719396,2008-10-23 11:07:42.400798,2008-10-23 11:07:44.040055
768ad7a1c3422630392e5d65cef89078805a19ca,b7308502f039e303a048625c725d4aea3380c2ac,CAD,Executed,v3,,,d292da2283043c07accb1086a004caaf05472d44,vertical 5,type 8,8.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-10-29 21:37:34.594723,2009-10-29 21:38:03.563872,2009-10-29 21:37:41.178883,2009-10-29 21:38:03.159326,,2009-10-29 21:37:37.342871,2009-10-29 21:38:01.881740,2009-10-29 21:38:03.563872
4584ab89ac00c401f54e5dc16077cf49f30998c4,e8085010136a26d0ebc200ac0751b1d9d673a764,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,74.46,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-08-18 18:00:13.783056,2009-08-18 18:06:48.483373,2009-08-18 18:00:35.930412,2009-08-18 18:06:48.483373,,2009-08-18 18:00:23.635525,2009-08-18 18:06:45.759779,
95c3933ef7f72aa9685ced44c47013faab9fffd6,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,15.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-12-02 10:20:09.199207,2009-12-02 10:20:39.184787,2009-12-02 10:20:13.367578,2009-12-02 10:20:39.184787,,2009-12-02 10:20:10.279303,2009-12-02 10:20:36.074729,
2a9986322581f9351c58bd63723e499ea6724dad,6cd7d8d37b110668afdca42fc0e1d366b322783e,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,5.22,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-09-26 11:51:34.285402,2009-09-26 11:52:09.054730,2009-09-26 11:51:37.245985,2009-09-26 11:52:09.054730,,2009-09-26 11:51:34.725690,2009-09-26 11:52:07.315955,
b2b5f00435454a26edb15030797b2be782f47cb9,660054a4565377c6e43ff7709abf56d8494ba604,CAD,Executed,v1,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,9.58,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2007-04-16 23:31:15.716012,2007-04-16 23:32:10.787587,,2007-04-16 23:32:10.787587,,,,
a0a3e86311fe5a0aea49dc27aab9e5450e5fd1e3,6cd7d8d37b110668afdca42fc0e1d366b322783e,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,4.63,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-05-03 21:29:26.302003,2009-05-03 21:30:14.148006,2009-05-03 21:29:29.411799,2009-05-03 21:30:14.148006,,2009-05-03 21:29:26.739741,2009-05-03 21:30:11.439573,
01747f863dd0d4d3247cd9b04ba33d251947617c,07ff6bf02b22c36bc8089c4ae27fe57918679e80,CAD,failed,v3,expired,authorizing,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,26.42,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-11-23 20:41:07.033017,2008-11-23 20:56:07.080616,2008-11-23 20:41:18.902249,,2008-11-23 20:56:07.080616,2008-11-23 20:41:08.225595,,
10188ce9b429102332ed3f16452a81de3920349d,b7308502f039e303a048625c725d4aea3380c2ac,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,20.52,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-09-20 08:08:16.982829,2008-09-20 08:08:52.565613,2008-09-20 08:08:21.886144,2008-09-20 08:08:52.565613,,2008-09-20 08:08:18.110649,2008-09-20 08:08:45.631978,
abb57a4f9b9d702da2fc52294b39aabba01d167f,4d762ce64874cd49be593313e92a1e61cf74417e,CAD,New,v1,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,40.09,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2007-12-03 08:36:59.869430,2007-12-03 08:37:02.317219,,,,,,
0466cda6db1894f3059f8e4c8efd4d42f1991e91,fa485aff3f9e34d55d25f78856d4a2526a5f8e6f,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,21.9,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-11-12 10:30:22.850718,2008-11-12 10:30:46.768212,2008-11-12 10:30:28.263622,2008-11-12 10:30:46.768212,,2008-11-12 10:30:24.377927,2008-11-12 10:30:42.501534,
7fc00c5ab0fc12fb8336923d070dc9d43a2b98bc,34a0061ba48d1c2810cd930dd69d42482ca92d85,CAD,New,v1,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,25.85,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2007-12-29 09:24:09.797657,2007-12-29 09:24:12.339783,,,,,,
3cd1ad173604524b24b2f363acd35c31da479837,b7308502f039e303a048625c725d4aea3380c2ac,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,43.22,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-12-27 08:42:58.298815,2009-12-27 08:43:51.484605,2009-12-27 08:43:04.068256,2009-12-27 08:43:51.484605,,2009-12-27 08:42:59.105468,2009-12-27 08:43:19.060269,
f4290f77807552de252946d6f5c72b2eea46d8e3,6926610db1dfc17aca46a6f67789d7d6c24a7185,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,11.14,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-01-02 20:51:10.589010,2010-01-02 20:51:54.345238,2010-01-02 20:51:15.365130,2010-01-02 20:51:54.345238,,2010-01-02 20:51:11.215681,2010-01-02 20:51:52.796847,
c16019aa16c52baa8b1cf40b5bf397772c988c74,6cd7d8d37b110668afdca42fc0e1d366b322783e,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,54.59,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-12-25 20:59:57.292513,2009-12-25 21:01:14.069493,2009-12-25 21:00:01.944458,2009-12-25 21:01:14.069493,,2009-12-25 20:59:58.477583,2009-12-25 21:01:12.566740,
e0f53c5218080a6e8e341d509da2cec418d337c4,34a0061ba48d1c2810cd930dd69d42482ca92d85,CAD,Executed,v3,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,34.61,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-11-23 22:11:56.080212,2009-11-23 22:12:20.457669,2009-11-23 22:12:00.132496,2009-11-23 22:12:20.457669,,2009-11-23 22:11:56.631085,2009-11-23 22:12:19.025911,
359ff50bd26d679cdfd53d228d6c41270697b388,660054a4565377c6e43ff7709abf56d8494ba604,CAD,Executed,v3,,,02abfe216906d699a48d39d56b71327b294027cb,vertical 2,type 8,1.7,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-12-31 11:09:03.609253,2008-12-31 11:10:31.104313,2008-12-31 11:09:21.450340,2008-12-31 11:10:31.017724,,2008-12-31 11:09:10.652851,2008-12-31 11:10:28.235486,2008-12-31 11:10:31.104313
f4372c87545adad146687ec8d86ce3e2c5bfd6ad,0090e57640ed78b0c16ac4606a6773769545bb17,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,10.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-12-30 11:10:41.886894,2009-12-30 11:11:55.573860,2009-12-30 11:10:47.738112,2009-12-30 11:11:55.573860,,2009-12-30 11:10:43.991750,2009-12-30 11:11:52.766344,
2cb05829f2ea1b1049a5ca35a0ea031d38c1a75e,8216651c8989eb69415e6fd793175c69351debc5,USD,failed,v3,expired,authorizing,6b9aa19c38a47a7d809eb3203685aaf80e25e9d6,vertical 2,,0.3,f69ad584c025f9b756ce1e8c70de3a33aef50b32,2010-01-21 06:07:35.795324,2010-01-21 06:22:35.964171,,,2010-01-21 06:22:35.964171,2010-01-21 06:07:43.202613,,
4d3f9fce185cbc39ff4da3e33f07901a49929976,b7308502f039e303a048625c725d4aea3380c2ac,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,4.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-01-18 18:59:23.200346,2010-01-18 19:00:04.275590,2010-01-18 18:59:33.254399,2010-01-18 19:00:04.275590,,2010-01-18 18:59:25.940626,2010-01-18 19:00:02.090884,
0e0769baae74ad0cc737bb1b0923498aacf52574,6926610db1dfc17aca46a6f67789d7d6c24a7185,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,3.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-12-21 21:57:32.025428,2009-12-21 21:58:14.179899,2009-12-21 21:57:38.080866,2009-12-21 21:58:14.179899,,2009-12-21 21:57:34.253382,2009-12-21 21:58:12.627519,
1305fa5c8fe948b281876d758c0f30ff522be3d6,660054a4565377c6e43ff7709abf56d8494ba604,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,5.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-11-02 15:07:14.620145,2009-11-02 15:07:47.478041,2009-11-02 15:07:19.756419,2009-11-02 15:07:47.478041,,2009-11-02 15:07:16.416377,2009-11-02 15:07:43.092214,
49d38cd96ae9f920fbf740807335bc0c27195797,e8085010136a26d0ebc200ac0751b1d9d673a764,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,4.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-11-11 17:35:47.706633,2009-11-11 17:36:32.758924,2009-11-11 17:35:56.876526,2009-11-11 17:36:32.758924,,2009-11-11 17:35:51.874232,2009-11-11 17:36:29.624593,
a326970e2428a4fe542cb286cfb8c5ca826150f6,4d762ce64874cd49be593313e92a1e61cf74417e,CAD,Executed,v3,,,64c370a753b1db282770cdbf2aba5434a3185b3d,vertical 2,type 8,0.02,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-09-15 16:01:54.760975,2009-09-15 16:02:56.698077,2009-09-15 16:02:08.797861,2009-09-15 16:02:56.698077,,2009-09-15 16:01:55.697093,2009-09-15 16:02:56.698077,2009-09-15 16:02:56.698077
80b477ae8fa9b7abcdd73cbaf702fe95281b2951,3674b4d292131698ba6c946dda67a8fd8b63f12a,CAD,Executed,v3,,,64c370a753b1db282770cdbf2aba5434a3185b3d,vertical 2,type 8,10.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-02-06 05:46:23.661848,2010-02-06 05:47:08.927000,2010-02-06 05:46:37.748589,2010-02-06 05:47:08.927000,,2010-02-06 05:46:24.672836,2010-02-06 05:47:08.069842,2010-02-06 05:47:08.927000
b087a55ed95837ca70e5aba25b672ef8d44fca13,e8085010136a26d0ebc200ac0751b1d9d673a764,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,8.5,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-08-09 10:07:03.928027,2008-08-09 10:07:53.504215,2008-08-09 10:07:09.178085,2008-08-09 10:07:53.504215,,2008-08-09 10:07:05.576117,2008-08-09 10:07:47.785845,
720af67303313b6fd47734d89de2195c79e2152b,6cd7d8d37b110668afdca42fc0e1d366b322783e,CAD,failed,v3,user_canceled_at_provider,initiated,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,4.8,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-01-12 07:43:32.407916,2010-01-12 07:44:13.451485,2010-01-12 07:43:38.661945,,2010-01-12 07:44:13.451485,2010-01-12 07:43:35.237378,,
e7735bafe015152912682aebdfa8137f52d8cbe1,e8085010136a26d0ebc200ac0751b1d9d673a764,CAD,failed,v3,expired,initiated,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,12.7,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-05-02 20:38:36.537791,2009-05-02 20:53:36.684853,2009-05-02 20:38:47.409774,,2009-05-02 20:53:36.684853,2009-05-02 20:38:40.821827,,
99f7339d16374ab724c16cf70a2ff4e2727b549d,34a0061ba48d1c2810cd930dd69d42482ca92d85,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,21.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-10-11 08:05:35.635555,2008-10-11 08:07:05.574758,2008-10-11 08:05:45.339133,2008-10-11 08:07:05.574758,,2008-10-11 08:05:40.432343,2008-10-11 08:07:03.092289,
db53326fd40ca73634188680368dcd106824cd7a,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,64c370a753b1db282770cdbf2aba5434a3185b3d,vertical 2,type 8,1.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-12-03 09:11:29.385224,2009-12-03 09:11:53.793995,2009-12-03 09:11:36.790364,2009-12-03 09:11:53.793995,,2009-12-03 09:11:33.077147,2009-12-03 09:11:51.983011,2009-12-03 09:11:53.753000
934082b56d77f675fbc240805a127355b81a0ebf,4d762ce64874cd49be593313e92a1e61cf74417e,CAD,Executed,v3,,,64c370a753b1db282770cdbf2aba5434a3185b3d,vertical 2,type 8,11.72,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-12-25 04:38:57.962188,2009-12-25 04:39:26.176841,2009-12-25 04:39:04.290518,2009-12-25 04:39:26.176841,,2009-12-25 04:39:00.458604,2009-12-25 04:39:26.174808,2009-12-25 04:39:25.800000
a4099859ec4803948e7aef4ea2408bd00c3a8ff0,6926610db1dfc17aca46a6f67789d7d6c24a7185,CAD,Executed,v1,,,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,14.32,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2007-07-11 17:14:57.271624,2007-07-11 17:18:22.731797,,2007-07-11 17:18:22.731797,,,,
79431b3d578fa912310d33b6c343229719089e96,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,64c370a753b1db282770cdbf2aba5434a3185b3d,vertical 2,type 8,10.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-11-05 12:40:58.137155,2009-11-05 12:41:28.300000,2009-11-05 12:41:03.502538,2009-11-05 12:41:27.528222,,2009-11-05 12:40:59.342782,2009-11-05 12:41:25.968733,2009-11-05 12:41:28.300000
11873882029e790faeab7953cfdf413ec04b368c,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,9.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-08-21 16:35:38.294823,2009-08-21 16:35:55.087483,2009-08-21 16:35:42.471436,2009-08-21 16:35:55.087483,,2009-08-21 16:35:39.182200,2009-08-21 16:35:53.462186,2009-08-21 16:35:55.087483
291754e02a70f573b65efe59f7febdcdab29dc9c,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,18.3,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-01-13 18:37:09.463274,2010-01-13 18:37:27.430492,2010-01-13 18:37:14.401671,2010-01-13 18:37:27.430492,,2010-01-13 18:37:10.547912,2010-01-13 18:37:25.443505,2010-01-13 18:37:26.987000
6b49e27d279c4edaec868fd022227d1cdfac726c,34a0061ba48d1c2810cd930dd69d42482ca92d85,CAD,Executed,v3,,,02abfe216906d699a48d39d56b71327b294027cb,vertical 2,type 8,13.5,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-03-31 12:59:44.735396,2009-03-31 13:00:50.736965,2009-03-31 13:00:08.665721,2009-03-31 13:00:50.736965,,2009-03-31 12:59:47.617358,2009-03-31 13:00:48.334383,2009-03-31 13:00:50.736965
e98dac1f5ed3ce3e6448e31d682d72a4c89d818c,660054a4565377c6e43ff7709abf56d8494ba604,CAD,Executed,v3,,,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,5.66,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-02-03 10:07:00.117752,2010-02-03 10:07:23.634546,2010-02-03 10:07:04.141397,2010-02-03 10:07:23.634546,,2010-02-03 10:07:00.716253,2010-02-03 10:07:22.302173,2010-02-03 10:07:23.100000
604807471f0d837c71a5aa928214baee7be7b1e4,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,38.84,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-08-11 16:03:40.691199,2009-08-11 16:04:46.568578,2009-08-11 16:03:48.766022,2009-08-11 16:04:39.013515,,2009-08-11 16:03:42.046905,2009-08-11 16:04:37.327746,2009-08-11 16:04:46.568578
b8a8d9bce5a480c1f2d69ad20fcb29bac02d21a0,3674b4d292131698ba6c946dda67a8fd8b63f12a,CAD,Executed,v3,,,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,50.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-01-20 12:21:30.011233,2010-01-20 12:22:35.413000,2010-01-20 12:21:41.129114,2010-01-20 12:22:35.413000,,2010-01-20 12:21:36.359906,2010-01-20 12:22:34.698731,2010-01-20 12:22:35.413000
91cadbde92357386e85be7f76b740c19b3f8dc8b,e8085010136a26d0ebc200ac0751b1d9d673a764,CAD,failed,v3,not_authorized,initiated,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,16.36,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-09-29 23:52:04.028641,2009-09-29 23:52:46.494470,2009-09-29 23:52:17.972130,,2009-09-29 23:52:46.494470,2009-09-29 23:52:06.144693,,
3efb610aec4a86c79a0db0800695791c0d982edc,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,64c370a753b1db282770cdbf2aba5434a3185b3d,vertical 2,type 8,35.69,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-09-25 09:32:30.173361,2009-09-25 09:33:11.913943,2009-09-25 09:32:37.910582,2009-09-25 09:33:11.913943,,2009-09-25 09:32:30.646896,2009-09-25 09:33:10.340154,2009-09-25 09:33:11.913943
a4d18b543acc51661516647df5bbeee77d78c7f7,e8085010136a26d0ebc200ac0751b1d9d673a764,CAD,Executed,v3,,,02abfe216906d699a48d39d56b71327b294027cb,vertical 2,type 8,3.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-02-19 17:05:33.068520,2009-02-19 17:07:51.390124,2009-02-19 17:05:49.305923,2009-02-19 17:07:51.168481,,2009-02-19 17:05:34.860256,2009-02-19 17:07:48.716995,2009-02-19 17:07:51.390124
3c08792214b1e4cc9892e8541372138ceae96415,fa485aff3f9e34d55d25f78856d4a2526a5f8e6f,CAD,Executed,v3,,,02abfe216906d699a48d39d56b71327b294027cb,vertical 2,type 8,62.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-06-11 12:55:31.143335,2008-06-11 12:56:38.104426,2008-06-11 12:55:49.503690,2008-06-11 12:56:38.104426,,2008-06-11 12:55:34.216014,2008-06-11 12:56:35.833626,2008-06-11 12:56:38.104426
fa099f8b16e4c1df916dd56d128f75b96c246693,34a0061ba48d1c2810cd930dd69d42482ca92d85,CAD,Executed,v3,,,02abfe216906d699a48d39d56b71327b294027cb,vertical 2,type 8,3.5,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-12-12 19:34:06.600608,2008-12-12 19:34:58.456534,2008-12-12 19:34:14.794534,2008-12-12 19:34:58.456534,,2008-12-12 19:34:08.408703,2008-12-12 19:34:56.304273,2008-12-12 19:34:58.456534
0d1289e2a7d79c962a5a79b8518c60b814f8ba54,b7308502f039e303a048625c725d4aea3380c2ac,CAD,Executed,v3,,,1911acfcfdc29f5349706da6c1494009e7125da0,vertical 5,type 8,1.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-01-18 18:22:38.889071,2010-01-18 18:23:12.883000,2010-01-18 18:22:49.202706,2010-01-18 18:23:12.883000,,2010-01-18 18:22:40.656287,2010-01-18 18:23:11.586030,2010-01-18 18:23:12.883000
a2dcf4c5b1801d3a39aaa1d877b96aff5995547a,8216651c8989eb69415e6fd793175c69351debc5,USD,Executed,v3,,,6b9aa19c38a47a7d809eb3203685aaf80e25e9d6,vertical 2,type 2,20.0,f69ad584c025f9b756ce1e8c70de3a33aef50b32,2010-01-22 07:25:56.024913,2010-01-23 00:59:46.000000,2010-01-22 07:26:11.536865,2010-01-23 00:32:11.249319,,2010-01-22 07:25:59.857150,2010-01-22 07:26:42.674118,2010-01-23 00:59:46.000000
5249708c4d090ff1d5a02c167bd51f0833348b03,8b408eb9070e2b1dbb590cd7ffe0f467b490a66a,USD,failed,v3,provider_expired,initiated,6b9aa19c38a47a7d809eb3203685aaf80e25e9d6,vertical 2,type 1,100.0,f69ad584c025f9b756ce1e8c70de3a33aef50b32,2009-09-17 14:56:20.399326,2009-09-17 15:56:44.110250,2009-09-17 14:56:33.201863,,2009-09-17 15:56:44.110250,2009-09-17 14:56:23.864909,,
2c89c3fad5cacb19187b7dedaf531177fd8b0ac2,3674b4d292131698ba6c946dda67a8fd8b63f12a,CAD,Executed,v3,,,64c370a753b1db282770cdbf2aba5434a3185b3d,vertical 2,type 8,8.2,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-10-02 23:50:05.935824,2009-10-02 23:50:31.725915,2009-10-02 23:50:11.491416,2009-10-02 23:50:31.626025,,2009-10-02 23:50:06.857499,2009-10-02 23:50:28.939809,2009-10-02 23:50:31.725915
cf0da3e90f407d2d74de08356d11fc692ce4123e,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,11.9,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-10-24 09:06:59.661560,2009-10-24 09:07:27.277429,2009-10-24 09:07:04.041623,2009-10-24 09:07:25.574190,,2009-10-24 09:07:00.034677,2009-10-24 09:07:23.578542,2009-10-24 09:07:27.277429
51a96f30b9f814c3734ac75291aec33ae4088331,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,12.64,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-04-30 16:44:31.826378,2009-04-30 16:45:22.664636,2009-04-30 16:44:41.432044,2009-04-30 16:45:22.664636,,2009-04-30 16:44:33.850995,2009-04-30 16:45:18.860566,
679bfbf7bc4d1a47e7ef5a67e80adb8899d6296b,6cd7d8d37b110668afdca42fc0e1d366b322783e,CAD,Executed,v3,,,5300313e698b5062bfe820f7efc7571699b4bb4c,vertical 2,type 8,3.7,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-08-16 10:48:39.031039,2008-08-16 10:49:25.050149,2008-08-16 10:48:47.616494,2008-08-16 10:49:25.050149,,2008-08-16 10:48:41.663404,2008-08-16 10:49:25.048109,
a84123bbcd805db867ed22e2587dc372d6d84ba5,b5ab8f51d35b64af079485e5bbbc335213f3a0ae,CAD,Executed,v3,,,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,6.0,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-09-03 05:44:14.970725,2009-09-03 05:45:01.137248,2009-09-03 05:44:19.549408,2009-09-03 05:45:01.137248,,2009-09-03 05:44:15.515635,2009-09-03 05:44:59.445010,2009-09-03 05:45:01.137248
5e8e91f1d6a75dd9907a0ff4d691f28daeca840b,f4203d6b7658cb7252d6afdf95a6b692e93c2f7b,CAD,failed,v3,not_authorized,initiated,f66f2f438fc87dd7deff8e022a67cc5d71aa6968,vertical 2,type 8,1.03,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2009-09-05 07:04:09.906626,2009-09-05 07:04:45.446839,2009-09-05 07:04:14.725776,,2009-09-05 07:04:45.446839,2009-09-05 07:04:10.712850,,
f3e664422eff03ab7a59488f55cb64d0988bc816,21b955e418f741b067688bc141261d7cd8d59973,CAD,Executed,v3,,,1911acfcfdc29f5349706da6c1494009e7125da0,vertical 5,type 8,0.5,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2010-02-03 18:41:36.512828,2010-02-03 18:43:40.970000,2010-02-03 18:41:59.196111,2010-02-03 18:43:40.970000,,2010-02-03 18:41:38.386007,2010-02-03 18:43:40.171504,2010-02-03 18:43:40.970000
86651960c8a378a418a417a97ba8f32af6dde986,b7308502f039e303a048625c725d4aea3380c2ac,CAD,failed,v3,not_authorized,authorizing,01e10adf72398bdf40b668926be2809ccf68b4dd,vertical 2,type 8,13.71,9e2b06736b477b7a924f60de14a7e329d82d6f4f,2008-07-02 09:58:52.322856,2008-07-02 09:59:49.898635,2008-07-02 09:59:09.756436,,2008-07-02 09:59:49.898635,2008-07-02 09:58:53.608882,,
8630aea308ef9f1d299b87d127f211175280af53,4c330366c06bae9c5907162ada0364a929b6c8bc,USD,failed,v3,expired,authorizing,6b9aa19c38a47a7d809eb3203685aaf80e25e9d6,vertical 2,,2.79,f69ad584c025f9b756ce1e8c70de3a33aef50b32,2010-01-14 19:38:44.340400,2010-01-14 19:53:44.373478,,,2010-01-14 19:53:44.373478,2010-01-14 19:38:47.520956,,
48ef201c2a7926feaabd41ca38cab26d037bcef5,0c13594466c8f4c9996801c4cc3f822975978c2d,USD,failed,v3,expired,authorization_required,6b9aa19c38a47a7d809eb3203685aaf80e25e9d6,vertical 2,,0.2,f69ad584c025f9b756ce1e8c70de3a33aef50b32,2010-01-23 18:42:12.217367,2010-01-23 18:57:12.304526,,,2010-01-23 18:57:12.304526,,,
